IdProducto,IdCategoria,Marca,Observacion,PrecioCompra,PrecioVenta,Nombre,Codigo,Stock,FechaAct,Usuario,UbicStock,StoAnt,Familia
51012,1, , ,0,0,CERRADURA POMO BANO ACERO INOXIDABLE BAI          ,614143489426,1000000,,,0,,4
51013,1, , ,0,0,"MANILLA DE SEGURIDAD ACERO INOX 30CM - 2

        ",8899,1000000,,,0,,8
51014,1, , ,0,0,"MANILLA DE SEGURIDAD ACERO INOX 40CM - 2

        ",8999,1000000,,,0,,8
51015,1, , ,0,0,"DESODORANTE LAVANDA USA.

                        ",76171104359,1000000,,,0,,8
51016,1, , ,0,0,"MANILLA DE SEGURIDAD ACERO INOX 40CM - 3

        ",8776,1000000,,,0,,8
51017,1, ,,0,1180,BARRA-CORTIN-CROM 12MM X 1.00 MT                  ,40177,1000000,,,0,,4
51018,1, , ,0,0,"FLANGE CIEGO ACERO INOXIDABLE CON CADENA

        ",80342,1000000,,,0,,1
51019,1, ,,0,1980,BARRA-CORTIN-BAÑO-INOX-19MM X 1.00 MT             ,40178,1000000,,,0,,4
51020,1, , ,0,0,"FLEXIBLE DUCHA ECONOMICO 1.5MT

                  ",80357,1000000,,,0,,1
51021,1, , ,0,0,"FLANGE CIEGO ACERO INOXIDABLE

                   ",80343,1000000,,,0,,1
51022,1, , ,0,0,"FLEXIBLE DUCHA ECONOMICO 2MT

                    ",80358,1000000,,,0,,1
51023,1, , ,0,0,CINTA METRICA DE ACERO 5 M                        ,6925582176582,1000000,,,0,,4
51024,1, , ,0,0,"SET 2 PERNOS ANCLAJE WC-PISO (BOLSA)

            ",80344,1000000,,,0,,4
51025,1, ,,0,1580,BARRA-CORTIN-FIERRO-NEGRO X 1.00 MT -25MM         ,40172,1000000,,,0,,4
51026,1, ,,0,2290,BARRA-CORTIN-FIERRO-NEGRO X 1.50 MT -25MM         ,40173,1000000,,,0,,4
51027,1, , ,0,0,"LLAVE JARDIN BOLA BRONCE 3 4 XL X 1 2 LA

        ",80345,1000000,,,0,,1
51028,1, ,,0,3570,BARRA-CORTIN-FIERRO-NEGRO X 2.00 MT -25MM         ,40174,1000000,,,0,,4
51029,1, ,,0,4480,BARRA-CORTIN-FIERRO-NEGRO X 2.50 MT -25MM         ,40175,1000000,,,0,,4
51030,1, ,,0,5450,BARRA-CORTIN-FIERRO-NEGRO X 3.00 MT -25MM         ,40176,1000000,,,0,,4
51031,1, , ,0,0,RASPADOR DE METAL 18MM                            ,6925582187793,1000000,,,0,,4
51032,1, ,,0,6450,"FLEXIBLE GAS 1/2X1/2 SERCOGAS 1METRO CER

        ",614143489020,39,,,1,,8
51033,1, , ,0,0,TIRA CANAL 80X40X4MM                              ,10137,1000000,,,0,,13
51034,1, , ,0,0,"KIT AJUSTE DE LLAVE 10 PIEZASKIT AJUSTE

         ",80346,1000000,,,0,,4
51035,1, , ,0,0,"REGULADOR ALTA PRESION SERCOGAS CERTIFIC

        ",614143488993,1000000,,,0,,8
51036,1, , ,0,0,"CARTUCHO 40 MM PLANO VERDECARTUCHO 40 MM

        ",80347,1000000,,,0,,8
51037,1, , ,0,0,"CARTUCHO 35 MM PLANO VERDECARTUCHO 35 MM

        ",80348,1000000,,,0,,8
51038,1, , ,0,0,"CINTA DE MEDIR 5 MTS INOXCROMCINTA DE ME

        ",703158230007,1000000,,,0,,4
51039,1, ,,0,810,DESTORNILLADOR PHILLIPS 5MM X 100MM PH1 - INDUSTRI,40179,7,,,1,,4
51040,1, , ,0,0,METRO CANAL 80X40X4MM                             ,10137M          ,1000000,,,0,,13
51041,1, ,,0,1250,DESTORNILLADOR PHILLIPS 6MM X 125MM PH2 - INDUSTRI,40180,5,,,1,,4
51042,1, ,,0,1280,DESTORNILLADOR PHILLIPS 6MM X 150MM PH2 - INDUSTRI,40181,4,,,1,,4
51043,1,COMERCIAL E IMPORTADORA DE PRODUCTOS VARIOS LTDA,,0,890,MASCARA P/POLVO CON VALVULA TIPO FFP2 BLANCA      ,40182,72,,,1,,4
51044,1, ,,0,2550,CINTA METRICA DE ACERO 5 M                        ,6925582179040,21,,,1,,4
51045,1, , ,0,0,SERRUCHO PUNTA 12                                 ,6925582187007,1000000,,,0,,4
51046,1, , ,0,0,"ASPERS AQ30-PC  1  BRONCE AJUSTABLE, DOBLE BOQUILL",10138,1000000,,,0,,1
51047,1, , ,0,0,CINCEL PARA MADERA 19MM INDUSTRIAL                ,6925582166477,1000000,,,0,,4
51048,1, , ,0,0,CAJA CAMEL 500X400X200MM IP65N                    ,82352,1000000,,,0,,3
51049,1, ,,0,2950,CINCEL PARA MADERA 22MM INDUSTRIAL                ,6925582174847,-1,,,1,,4
51050,1, , ,0,0,"ASPERS AQ30-M  1  BRONCE 360, DOBLE BOQUILLA - AQU",10139,1000000,,,0,,1
51051,1, , ,0,0,"H7 12V 55W PX26D BLANCA ALEM

                    ",4013790399052,1000000,,,0,,3
51052,1, , ,0,0,CINCEL PARA MADERA 25MM INDUSTRIAL                ,6925582171693,1000000,,,0,,4
51053,1, , ,0,0,"ASPERS PINGUIN 1 1/4  ALUMINIO SECTORIAL, DOBLE BQ",10140,1000000,,,0,,1
51054,1, , ,0,0,JUEGO HOJA DE SIERRA CALADORA 5 PCS/ MADERA 74MM  ,6925582167146,1000000,,,0,,4
51055,1, ,,0,850,DESTORNILLADOR TEST ELECTRICO 100 A  500 V        ,6925582180466,16,,,1,,4
51056,1, , ,0,0,DESTORNILLADOR TEST ELECTRICO DIGITAL 12 - 250 V  ,6925582179262,1000000,,,0,,4
51057,1, ,,0,4080,ALICATE UNIVERSAL 7´´ INDUSTRIAL                  ,6925582165340,2,,,1,,4
51058,1, , ,0,0,SERRUCHO PARAPLACAS DE YESO CARTON  6             ,6925582187052,1000000,,,0,,4
51059,1, ,,0,2900,ALICATE UNIVERSAL 6´´ INDUSTRIAL                  ,6925582168501,6,,,1,,4
51060,1, , ,0,0,CUCHILLO CARTONERO INDUSTRAIL 19MM X 61MM         ,6925582186109,1000000,,,0,,4
51061,1, , ,0,0,"ASPERS SERIE 70 1 1/4  PLÁSTICO 360, DOBLE BOQUILL",10141,1000000,,,0,,1
51062,1, , ,0,0,PIEDRA PARA ASENTAR 150MM - VOREL-POLAND 0% 15% 0%,5060192,1000000,,,0,,8
51063,1, , ,0,0,ALICATE DE PUNTA LARGA 6´´ INDUSTRIAL 30% AHORRO  ,6925582181104,1000000,,,0,,4
51064,1, , ,0,0,"TIJERA HOJALATERIA 10""                            ",6925582168150,1000000,,,0,,4
51065,1, , ,0,0,GUANTES DE SOLDAR DE CUERO 16´´ PROFESIONAL       ,GU30            ,1000000,,,0,,4
51066,1, , ,0,12390,BALANZA ELECTRONICA P/COCINA 5KG EK5250           ,6922227103125,8,,,0,,4
51067,1, ,,0,"45983,98","LANA VIDRIO C/ ALUMINIO-120MM.ESPESOR-14,4M2

    ",1987,1000000,,,0,,2
51068,1, , ,0,0,SERRUCHO 16´´ M/FIBRA INDUSTRIAL                  ,6925582185799,1000000,,,0,,4
51069,1, , ,0,0,CORTADOR DE VIDRIO CON LUBRICACION                ,6925582168730,1000000,,,0,,4
51070,1, , ,0,0,"PINO IMPREGNADO 3 X 3 X 3200

                    ",690,1000000,,,0,,6
51071,1, , ,0,0,NAPOLEON 24´´ INDUSTRIAL                          ,40183,1000000,,,0,,4
51072,1, , ,0,0,BOTIN A. SHOE DKR LISBOA PRO2110 N°37             ,211037,1000000,,,0,,8
51073,1, ,,0,35130,CORTADOR CERAMICA 60CM                            ,40184,3,,,0,,4
51074,1, , ,0,0,"EXTRACTOR DE POLEA 3 PATAS 3

                    ",82353,1000000,,,0,,4
51075,1, , ,0,0,BOTIN A. SHOE DKR LISBOA PRO 2110 N°39            ,211039,1000000,,,0,,8
51076,1, ,,0,2980,HUINCHA 5M PERA                                   ,82355,73,,,1,,4
51077,1, ,,0,4380,"SPAUSER

                                         ",4162,2,,,1,,4
51078,1, , ,0,0,BOTIN A. SHOE DKR LISBOA PRO 2110 N°38            ,211038,1000000,,,0,,8
51079,1, , ,0,0,"MOLEDORA DE GRANOS MANUAL ESTAÑADA PARET

        ",6008581995139,1000000,,,0,,8
51080,1, , ,0,0,AMPOLLETA BC PAR38 23W E27 2700K 1150LM 270 8K    ,7804624340558,1000000,,,0,,4
51081,1, ,,0,23650,"PISTOLA PARA PINTAR 600 CC/1,4MM CARGA SUPERIOR   ",6925582174236,2,,,0,,4
51082,1, , ,0,0,GATA BOTELLA 5 TON. EN CAJA C/VALVULA SEGURA      ,40192,1000000,,,0,,4
51083,1, , ,0,0,"MOLEDORA DE GRANOS MANUAL ESTAÑADA PARET

        ",82356,1000000,,,0,,8
51084,1, ,,0,16950,JUEGO DE DADOS 12 PIEZAS + CHICHARRA              ,6925582176322,5,,,1,,4
51085,1, ,,0,36350,SIERRA DE BANCO 150W - RUEDA 6´´                  ,6925582163513,4,,,0,,4
51086,1, , ,0,0,GATA TIPO BOTELLA 6 TON.C/AZUL                    ,40185,1000000,,,0,,4
51087,1, ,,0,11580,PISTOLA PRESION AIRE 12 BAR                       ,6925582160376,2,,,1,,4
51088,1, , ,0,0,"ADAPTADOR 10A 2P+T BIPASO 10/16 AMPER

           ",80350,1000000,,,0,,3
51089,1, , ,0,0,"ADAPTADOR PLANO CUATRO TOMAS 10A 2P+T

           ",80351,1000000,,,0,,3
51090,1, , ,0,0,MASILLA ACRILICA BLANCA FAMAGGIO 280CC            ,7805315000584,1000000,,,0,,4
51091,1, , ,0,0,ELECTROBOMBA INYECCION 180-220V/50HZ-1X1          ,40227,1000000,,,0,,4
51092,1, , ,0,0,"ADAPTADOR SCHUKO 10A 2P+T 10A

                   ",80352,1000000,,,0,,3
51093,1, , ,0,0,"JGO. HERRAMIENTAS 6 PZS. C/ALICATE MEDIA

        ",6104122,1000000,,,0,,4
51094,1, , ,0,0,"ADAPTADOR SCHUKO+2TOMAS 2P+T 10A C/INTER

        ",80353,1000000,,,0,,3
51095,1, , ,0,0,"ADAPTADOR TRIPLE TOMA 10A 2P+T C/INTERRU

        ",80354,1000000,,,0,,3
51096,1, , ,0,0,"SERRUCHO COSTILLA 14"" DE 11DTES

                 ",6102570,1000000,,,0,,4
51097,1, , ,0,0,"ADPTADOR UNIVERSAL 2P+T 10A 250V

                ",80355,1000000,,,0,,3
51098,1, , ,0,0,"ENCHUFE MACHO LATERAL 2P+T 10A BLANCO

           ",80356,1000000,,,0,,3
51099,1, , ,0,0,MICROTUBO PVC 4X7 MM                              ,40186,1000000,,,0,,4
51100,1, , ,0,0,DADO 1/2  DE  11 MM. POLIGONAL (54911)            ,40193,1000000,,,0,,4
51101,1, , ,0,0,CINTA RIEGO                                       ,40187,999950,,,0,,4
51102,1, ,,0,250,CAÑERIA GOTEO 1/2-0.33                            ,40188,540,,,0,,4
51103,1, , ,0,0,LLAVE DE PASO CON CAMPANA 1 STANDARD              ,7807033010814,1000000,,,0,,1
51104,1, , ,0,0,JUEGO CABLE ROBA CORRIENTE 600 AMP                ,7807329442169,1000000,,,0,,4
51105,1, , ,0,0,DADO 1/2  DE  12 MM. POLIGONAL (54912)            ,40194,1000000,,,0,,4
51106,1, , ,0,0,CABLE ROBA CORRIENTE 600AMP 5MTS. KTC             ,40189,1000000,,,0,,4
51107,1, , ,0,0,ELECTROBOMBA PERIFERICA AUTOM. 1HP-220V/          ,40228,1000000,,,0,,4
51108,1, ,,0,2050,TOPE DE PUERTA CORTO TN0164 TONGGU                ,2808000001649,1,,,1,,4
51109,1, , ,0,0,EQUIPO CIRC AMP R ROSC E27 18W 6500K              ,3476,1000000,,,0,,3
51110,1, , ,0,0,DADO 1/2  DE  13 MM. POLIGONAL (54913)            ,40195,1000000,,,0,,4
51111,1, , ,0,0,ENCHUFE MACHO VOLANTE 2P+T 250V 10A STAN          ,2881680010255,1000000,,,0,,4
51112,1, , ,0,0,BROCA SDS UYU 12 X160MM BCE112                    ,6931598233263,1000000,,,0,,4
51113,1, , ,0,0,EQUIPO CIRC AMP R ROSC E27 24W 6500 K             ,3477,1000000,,,0,,3
51114,1, , ,0,0,"CAIMAN CARROCERO DE 11  BASCULANTE

              ",6101535,1000000,,,0,,4
51115,1, , ,0,0,LLAVE P-C COMUN IND. 10 MM CR-VAN.                ,40190,1000000,,,0,,4
51116,1, , ,0,0,PUNTILLA 5PCS 50MM PZ2 BTZ5YX FERRAWY TM          ,6926739690524,1000000,,,0,,4
51117,1, , ,0,0,DADO 1/2  DE  14 MM. POLIGONAL (54914)            ,40197,1000000,,,0,,4
51118,1, , ,0,0,DADO 1/2  DE  15 MM. POLIGONAL (54915)            ,40198,1000000,,,0,,4
51119,1, , ,0,0,"JGO. ALICATES 3 PZS. (2 X 6 , 1 X 8 )  P

        ",6104111,1000000,,,0,,4
51120,1, ,,0,1380,DADO 1/2  DE  16 MM. POLIGONAL (54916)            ,40199,22,,,1,,4
51121,1, , ,0,0,"ALICATE UNIVERSAL 9"" ALTO PODER (84-222)

        ",747752842228,1000000,,,0,,4
51122,1, , ,0,0,DADO 1/2  DE  17 MM. POLIGONAL (54917)            ,40200,1000000,,,0,,4
51123,1, , ,0,0,DADO 1/2  DE  18 MM. POLIGONAL (54918)            ,40201,1000000,,,0,,4
51124,1, , ,0,0,DADO 1/2  DE  19 MM. POLIGONAL (54919)            ,40202,1000000,,,0,,4
51125,1, , ,0,0,"CORTADOR DE CABLES TRABAJO PESADO DE 8.1

        ",6101200,1000000,,,0,,4
51126,1, , ,0,0,DADO 1/2  DE 19 MM. POLIG. LARGO (54979)          ,40209,1000000,,,0,,4
51127,1, , ,0,0,"CORTADOR DE CABLES TRABAJO PESADO DE 9.1

        ",6101210,1000000,,,0,,4
51128,1, , ,0,0,DADO 1/2  DE  20 MM. POLIGONAL (54920)            ,40210,1000000,,,0,,4
51129,1, , ,0,0,DADO 1/2  DE  21 MM. POLIGONAL (54921)            ,40212,1000000,,,0,,4
51130,1, , ,0,0,DADO 1/2  DE  22 MM. POLIGONAL (54922)            ,40213,1000000,,,0,,4
51131,1, ,,0,5180,"ALICATE PELACABLES DE 8  MULTIPROPOSITO

         ",6101225,12,,,1,,4
51132,1, , ,0,0,EQUIPO CIRC AMP R ROSC E27 30W 6500 K             ,3478,1000000,,,0,,3
51133,1, , ,0,0,DADO 1/2  DE  23 MM. POLIGONAL (54923)            ,40214,1000000,,,0,,4
51134,1, ,,0,24450,"ALICATE UNIVERSAL 8"" REFORZ. (0201200)

          ",4003773039679,2,,,1,,4
51135,1, , ,0,0,LLAVE PUNTA-CORONA 15MM (75515)                   ,40229,1000000,,,0,,4
51136,1, , ,0,0,DADO 1/2  DE  24 MM. POLIGONAL (54924)            ,40215,1000000,,,0,,4
51137,1, , ,0,0,"ALICATE UNIVERSAL 8"" TRABAJO PESADO (0202200      ",4003773034902,1000000,,,0,,4
51138,1, , ,0,0,DADO 1/2  DE  25 MM. POLIGONAL (54925)            ,40216,1000000,,,0,,4
51139,1, ,,0,34330,GATA BOTELLA DE 20TON (J-2002)                    ,40230,2,,,1,,4
51140,1, , ,0,0,DADO 1/2  DE  26 MM. POLIGONAL (54926)            ,40217,1000000,,,0,,4
51141,1, , ,0,0,DADO 1/2  DE  27 MM. POLIGONAL (54927)            ,40218,1000000,,,0,,4
51142,1, , ,0,0,"ALICATE UNIVERSAL 6"" (0301160)

                  ",4651020,1000000,,,0,,4
51143,1, , ,0,0,DADO 1/2  DE  28 MM. POLIGONAL (54928)            ,40219,1000000,,,0,,4
51144,1, , ,0,0,DADO 1/2  DE  29 MM. POLIGONAL (54929)            ,40220,1000000,,,0,,4
51145,1, , ,0,0,DADO 1/2  DE  30 MM. POLIGONAL (54930)            ,40221,1000000,,,0,,4
51146,1, , ,0,0,"ALICATE UNIVERSAL 7"" REFORZ (0201180)

           ",4003773033134,1000000,,,0,,4
51147,1, ,,0,1510,DISPL ESCUADRA SILLA C/TOR 4  4 UN H-FULL         ,30508000064601,73,,,1,,4
51148,1, , ,0,0,"ANTICORROSIVO MULTIPROPOSITO 400ML (M1-4

        ",7891265015570,1000000,,,0,,8
51149,1, , ,0,0,DADO 1/2  DE  32 MM. POLIGONAL (54932)            ,40222,1000000,,,0,,4
51150,1, ,,0,890,DISPL ESCUADRA SILLA C/TOR 2  4 UN H-FULL         ,30508000062601,90,,,1,,4
51151,1, , ,0,0,DADO 1/2  DE 10 MM. POLIG. LARGO (54970)          ,40223,1000000,,,0,,4
51152,1, , ,0,0,DADO 1/2  DE 12 MM. POLIG. LARGO (54972)          ,40224,1000000,,,0,,4
51153,1, ,,0,1480,DISPL ESCUADRA SILLA C/TOR 31/2  4 UN H-FULL      ,30508000144004,87,,,1,,4
51154,1, , ,0,0,DADO 1/2  DE 17 MM. POLIG. LARGO (54977)          ,40225,1000000,,,0,,4
51155,1, ,,0,3680,"MARCO DE SIERRA CALADOR DE 5

                    ",6102590,6,,,1,,4
51156,1, , ,0,0,"HUINCHA MEDIR 10MTS X 25MM AC INOX.

             ",6101460,1000000,,,0,,4
51157,1, , ,0,0,"CAIMAN SOLDADOR DE 9

                            ",6101525,1000000,,,0,,4
51158,1, , ,0,0,"CAIMAN BOCA PLANA DE 10

                         ",6101530,1000000,,,0,,4
51159,1, , ,0,0,"BROCA CILINDRICA A/R 25.00MM

                    ",82358,1000000,,,0,,4
51160,1, , ,0,0,"NAPOLEON CORTA CABLE DE 30

                      ",6101785,1000000,,,0,,4
51161,1, ,,0,720,DISPL ESCUADRA SILLA C/ TOR 11/2 4 UN H-FULL      ,30508000131601,20,,,1,,4
51162,1, , ,0,0,"NAPOLEON 30"" CR/V TRABAJO PESADO

                ",6101765,1000000,,,0,,4
51163,1, ,,0,9900,SOPLETE PORTATIL PG900 C/PIEZO PROVIDUS           ,2500000047923,5,,,1,,4
51164,1, ,,0,34420,"MULTIPLICADOR TORQUE 68:1 P/BUSES (TC-58

        ",6108010,1,,,0,,4
51165,1, , ,0,0,"SOLDADORA TERMOFUSION 20-63 MM (WT-825A)

        ",6107645,1000000,,,0,,4
51166,1, ,,0,8950,SOPLETE PORTATIL PG800 PROVIDUS                   ,2500000047930,16,,,1,,4
51167,1, , ,0,0,"PIE DE METRO DIGITAL AC/INOX. 6/150MM (2

        ",61043008,1000000,,,0,,4
51168,1, , ,0,0,CONJUNTO PARA COMPRESOR 5 PZAS                    ,6927766805653,2,,,1,,4
51169,1, , ,0,0,REFLECTOR POWERLED  MOD FJ013- 10 W 6000 K        ,3472,1000000,,,0,,3
51170,1, , ,0,0,REFLECTOR POWERLED  MOD FJ023- 20 W 6000 K        ,3473,1000000,,,0,,3
51171,1, , ,0,0,REFLECTOR POWERLED MOD FJ035- 30 W 6000 K         ,3474,1000000,,,0,,3
51172,1, , ,0,0,REFLECTOR POWERLED MOD FJ055- 50 W 6500 K         ,3475,1000000,,,0,,3
51173,1, ,,0,1140,DISPL ESCUADRA SILLA C/TOR 3  4 UN H-FULL         ,30508000063601,73,,,1,,8
51174,1, , ,0,0,"TAPAGOTERA POTE 150 GRAMOS GRIS

                 ",80361,1000000,,,0,,8
51175,1, , ,0,0,"MONOMANDO  TINA DUCHA  PREMIUN H- FULL

          ",80363,1000000,,,0,,1
51176,1, ,,0,1030,DISPL ESCUADRA SILLA C/TOR 21/2 4 UN H-FULL       ,30508000138601,77,,,1,,8
51177,1, , ,0,0,"TAPAGOTERA POTE 600 GRAMOS GRIS

                 ",80362,1000000,,,0,,8
51178,1, , ,0,0,"ADHESIVO ACERO LIQUIDO  GRIS 56 GRAMOS REX

      ",7809593102299,1000000,,,0,,8
51179,1, , ,0,0,CERR. EMB. ANNA B40 S.PASO BP BTPOLI              ,7809818409042,1000000,,,0,,4
51180,1, , ,0,0,"PINTURA SPRAY BEIGE

                             ",7501892897615,1000000,,,0,,8
51181,1, , ,0,0,"PINTURA SPRAY NEGRO BRILLANTE

                   ",7501892897493,1000000,,,0,,8
51182,1, , ,0,0,"HACHA  CON MANGO 4LBS

                           ",7501892836966,1000000,,,0,,4
51183,1, , ,0,0,"PINTURA SPRAY ROJO BRILLANTE

                    ",7501892897523,1000000,,,0,,8
51184,1, , ,0,0,"MACHO ADAPTADOR  AMERICANO NEGRO 2P

             ",7807354032656,1000000,,,0,,3
51185,1, ,,0,27050,"CAJA DE HERRAMIENTAS PLASTICA CON RUEDAS 25""

    ",7501892852324,2,,,0,,4
51186,1, , ,0,0,"MACHO ADAPTADOR AMERICANO BLANCO 2 P

            ",7807354032663,1000000,,,0,,3
51187,1, , ,0,0,"DUCHA TELEFONO CON FLEXIBLE  H-FULL

             ",7807354002567,1000000,,,0,,3
51188,1, , ,0,0,"TOMACORRIENTE SIMPLE 10/16 A SOBREP

             ",7807354005452,1000000,,,0,,3
51189,1, , ,0,0,"MAQUINA CORTAZULEJOS 430MM PROFESIONAL

          ",7501892832319,1000000,,,0,,4
51190,1, , ,0,0,"SOPORTE DUCHA  TELEFONO H-FULL

                  ",80364,1000000,,,0,,1
51191,1, , ,0,0,LAVAPLATO AC INOX 1.20 X 0.50 1C-2S CENT          ,10142,1000000,,,0,,1
51192,1, , ,0,0,"FLEXIBLE 25  CMS HI-HE ACERO INOX H-FULL

        ",80368,1000000,,,0,,1
51194,1, , ,0,0,LAVAPLATO AC INOX 1.20 X 0.50 2C-1S IZQ           ,10143,1000000,,,0,,1
51195,1, , ,0,0,"TIJERA DE AVIACION RECTA

                        ",7501892831213,1000000,,,0,,4
51196,1, , ,0,0,"FLEXIBLE 30 CMS HI-HE ACERO INOX H-FULL

         ",80369,1000000,,,0,,1
51197,1, , ,0,0,LAVAPLATO AC INOX EMPOTRADO 1.00X0.50 1C          ,10144,1000000,,,0,,1
51198,1,ELECTRICIDAD GOBANTES S.A,,0,2980,HEMBRA SOBREP. 2P+T 16A 220V IP44 KB113           ,3479,100,,,0,,3
51199,1, , ,0,0,"COMBINACION LAVAPLATO CLASSIC  H- FULL

          ",80371,1000000,,,0,,1
51200,1, , ,0,0,LAVAPLATO AC INOX EMPOTRADO 1.20X0.50 2C          ,10145,1000000,,,0,,1
51201,1, , ,0,0,HEMBRA VOLANTE 2P+T 16A 220V IP44 KB213           ,3480,1000000,,,0,,3
51202,1, , ,0,0,"FLEXIBLE 25 HI-HI ACERO INOX H-FULL

             ",80367,1000000,,,0,,1
51203,1, , ,0,0,"MARTILLO FIBRA DE VIDRIO DE UÑA CURVA 16OZ.

     ",7501892830223,1000000,,,0,,4
51204,1, , ,0,0,MACHO VOLANTE 2P+T 16A 220V IP44 KB013            ,3481,1000000,,,0,,3
51205,1, , ,0,0,"AFILADOR P/CUCHILLO METALICO KU-1055

            ",80373,1000000,,,0,,4
51206,1, , ,0,0,"PINTURA SPRAY AMARILLO FLUORESCENTE

             ",7501892897806,1000000,,,0,,8
51207,1,HERRERA Y HERRERA LIMITADA,,0,3780,RUEDA PORTON PISO  2 1/2                          ,80375,20,,,1,,8
51208,1, , ,0,0,"PERCHA SIMPLE K062BP28 49MM C/TORNILLO

          ",80377,1000000,,,0,,8
51209,1,HERRERA Y HERRERA LIMITADA,,0,2600,RUEDA PORTON PISO 2                               ,80376,20,,,1,,8
51210,1, , ,0,0,SPRAY ANTIOXIDO GRIS-400 ML                       ,7806395002123,1000000,,,0,,9
51211,1, , ,0,0,"PERCHA SIMPLE DORADA

                            ",80378,1000000,,,0,,8
51212,1, , ,0,0,"JUEGO CUCHILLOS ASADO 6PZS LA CREOLE

            ",6008581994934,1000000,,,0,,8
51213,1, , ,0,0,"PELCHA RECTA GRANDE

                             ",80379,1000000,,,0,,8
51214,1, , ,0,0,PINT. SPRAY ESMALTE S/R NEGRO-200 ML              ,7806395002093,1000000,,,0,,9
51215,1, , ,0,0,"PELCHA RECTA CORRIENTE

                          ",80380,1000000,,,0,,8
51216,1, , ,0,0,"MONOMANDO ECO LAVAM ZINC 40MM FONTANA

           ",80381,1000000,,,0,,1
51217,1, ,,0,20500,FIBROTOP CASTAÑO GALON                            ,7806395001621,12,,,1,,9
51218,1, , ,0,0,PINT. SPRAY ESMALTE S/R BLANCO-200 ML             ,7806395002086,1000000,,,0,,9
51219,1, , ,0,0,"DESAGUE LAVATORIO 1 1/4 FONTANA

                 ",80382,1000000,,,0,,1
51220,1, , ,0,0,PINT. SPRAY ESMALTE S/R VERDE REJA 400-ML         ,7806395002031,1000000,,,0,,9
51221,1, , ,0,0,SPRAY GALVANIZADO EN FRIO-400 ML                  ,7806395002109,1000000,,,0,,4
51222,1, , ,0,0,"COMBINACION ECO CLASSIC ZINC FONTANA

            ",80383,1000000,,,0,,1
51223,1, ,,0,21550,FIBROTOP CAOBA GALON                              ,7806395001652,12,,,1,,9
